run_time_utc,symbol,strategy,lookback_days,starting_cash,commission,start,end,duration,exposure_time_pct,equity_final,equity_peak,return_pct,buy_hold_return_pct,return_ann_pct,cagr_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,num_trades,win_rate_pct,best_trade_pct,worst_trade_pct,avg_trade_pct,profit_factor
2026-06-15T19:31:41.546713+00:00,SPY,ma,2000,10000.0,0.002,2020-12-24 05:00:00+00:00,2026-06-15 04:00:00+00:00,1998 days 23:00:00,57.246904588492356,10430.840870000004,10550.097670000005,4.308408700000036,94.98410729513914,0.7772080433528394,0.533183948456073,0.07536018854051209,0.10193192969404662,-29.33492120389769,12,50.0,15.475490966221523,-9.22180875601345,0.38315803684185745,1.2189602467020642
2026-06-15T19:32:36.627253+00:00,SPY,macd,2000,10000.0,0.002,2020-12-24 05:00:00+00:00,2026-06-15 04:00:00+00:00,1998 days 23:00:00,53.8965768390386,10282.53758,10798.941600000006,2.8253758000000015,104.48533795869695,0.5126877502625637,0.35186150810191386,0.05064788849486302,0.07184797852611309,-16.951024918723114,59,37.28813559322034,11.603692636072571,-8.639147802929434,0.039818967489479995,1.084590990530411
2026-06-15T19:33:15.061628+00:00,SPY,trend_rsi,2000,10000.0,0.002,2020-12-24 05:00:00+00:00,2026-06-15 04:00:00+00:00,1998 days 23:00:00,48.215586307356155,11506.353030000002,12185.289600000002,15.06353030000002,73.60580683752818,2.608770991727183,1.7846179018126573,0.3324118064409002,0.46513613508261953,-12.845381779026388,29,31.03448275862069,15.488523009093402,-3.4413724461173847,0.5026915550284894,1.5194057432930206
2026-06-15T19:54:32.672498+00:00,SPY,rsi,2000,10000.0,0.002,2020-12-24 05:00:00+00:00,2026-06-15 04:00:00+00:00,1998 days 23:00:00,31.02694828841952,13947.178590000005,13996.725650000004,39.47178590000005,100.69344620135226,6.296504364295541,4.283300646225219,0.4687545337503689,0.7539768535922862,-20.667252822057,5,80.0,18.39046449429616,-2.0746129099451514,7.048965275527341,18.46273681946688
2026-06-15T20:05:47.841367+00:00,SPY,rsi,2000,10000.0,0.002,2020-12-24 05:00:00+00:00,2026-06-15 04:00:00+00:00,1998 days 23:00:00,31.02694828841952,13947.178590000005,13996.725650000004,39.47178590000005,100.91305968162698,6.296504364295541,4.283300646225219,0.4687545337503689,0.7539768535922862,-20.667252822057,5,80.0,18.39046449429616,-2.0746129099451514,7.048965275527341,18.46273681946688
2026-06-15T20:26:07.427007+00:00,SPY,ma,2000,10000.0,0.002,2020-12-24 05:00:00+00:00,2026-06-15 04:00:00+00:00,1998 days 23:00:00,38.82010196649672,10029.585963600004,10082.4466,0.29585963600004106,95.04095924748687,0.05423651903198046,0.03724961009332617,0.02617270111387534,0.03468550976780278,-8.105519943938988,12,50.0,9.704754260732933,-8.623343094234691,-0.14360758926464934,1.0373640482067366
2026-06-15T20:27:02.313312+00:00,SPY,trend_rsi,2000,10000.0,0.002,2020-12-24 05:00:00+00:00,2026-06-15 04:00:00+00:00,1998 days 23:00:00,48.215586307356155,10341.083680000003,10446.725400000003,3.410836800000034,73.641466893664,0.6174829521674141,0.42371400627319034,0.34285053229453466,0.473101881159471,-3.1001452361968274,32,34.375,12.940125838155586,-3.4413724461173847,0.41479234443779767,1.445820073267468
