run_time_utc,symbol,strategy,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry_rsi(C,14)","Exit_rsi(C,14)"
2026-06-15T20:05:47.850512+00:00,SPY,rsi,23,271,411,432.07,424.82,,,-206.16694,39.416940000000004,-0.02074612909945151,2022-01-24 05:00:00+00:00,2022-08-15 04:00:00+00:00,202 days 23:00:00,,29.13642646826885,73.10056112972346
2026-06-15T20:05:47.850512+00:00,SPY,rsi,26,440,619,366.42,435.41,,,1752.0448400000002,41.69516,0.1839046449429616,2022-09-26 04:00:00+00:00,2023-06-13 04:00:00+00:00,260 days 00:00:00,,27.282814683175744,72.80286856596916
2026-06-15T20:05:47.850512+00:00,SPY,rsi,27,697,731,422.07,453.235,,,794.1885300000006,47.26647,0.06969078588859678,2023-10-04 04:00:00+00:00,2023-11-21 05:00:00+00:00,48 days 01:00:00,,34.58663185784624,70.11310220778203
2026-06-15T20:05:47.850512+00:00,SPY,rsi,22,1055,1104,559.27,593.105,,,693.6655000000007,50.704499999999996,0.056377509968351655,2025-03-11 04:00:00+00:00,2025-05-20 04:00:00+00:00,70 days 00:00:00,,28.17080299070345,68.1384352443458
2026-06-15T20:05:47.850512+00:00,SPY,rsi,19,1314,1333,658.06,708.87,,,913.4466600000011,51.943340000000006,0.0730573807859466,2026-03-23 04:00:00+00:00,2026-04-20 04:00:00+00:00,28 days 00:00:00,,36.318727779619934,71.93542186462625
